soi_district_id,source_state_name,source_district_name,source_state_slug,source_district_slug,soi_state_name,soi_district_name,soi_state_slug,soi_district_slug,source_profile_path,district_profile_path,source_metadata_path,district_metadata_path,path_changed
515,Arunachal Pradesh,Changlang,arunachal_pradesh,changlang,ARUNACHAL PRADESH,CHANGLANG,arunachal_pradesh,changlang,data/ceew/district_data/arunachal_pradesh/changlang/arunachal_pradesh_changlang_profile.json,data/ceew/district_data/arunachal_pradesh/changlang/arunachal_pradesh_changlang_profile.json,data/ceew/district_data/arunachal_pradesh/changlang/arunachal_pradesh_changlang_metadata_config.json,data/ceew/district_data/arunachal_pradesh/changlang/arunachal_pradesh_changlang_metadata_config.json,False
516,Arunachal Pradesh,Dibang Valley,arunachal_pradesh,dibang_valley,ARUNACHAL PRADESH,DIBANG VALLEY,arunachal_pradesh,dibang_valley,data/ceew/district_data/arunachal_pradesh/dibang_valley/arunachal_pradesh_dibang_valley_profile.json,data/ceew/district_data/arunachal_pradesh/dibang_valley/arunachal_pradesh_dibang_valley_profile.json,data/ceew/district_data/arunachal_pradesh/dibang_valley/arunachal_pradesh_dibang_valley_metadata_config.json,data/ceew/district_data/arunachal_pradesh/dibang_valley/arunachal_pradesh_dibang_valley_metadata_config.json,False
517,Arunachal Pradesh,East Kameng,arunachal_pradesh,east_kameng,ARUNACHAL PRADESH,EAST KAMENG,arunachal_pradesh,east_kameng,data/ceew/district_data/arunachal_pradesh/east_kameng/arunachal_pradesh_east_kameng_profile.json,data/ceew/district_data/arunachal_pradesh/east_kameng/arunachal_pradesh_east_kameng_profile.json,data/ceew/district_data/arunachal_pradesh/east_kameng/arunachal_pradesh_east_kameng_metadata_config.json,data/ceew/district_data/arunachal_pradesh/east_kameng/arunachal_pradesh_east_kameng_metadata_config.json,False
518,Arunachal Pradesh,East Siang,arunachal_pradesh,east_siang,ARUNACHAL PRADESH,EAST SIANG,arunachal_pradesh,east_siang,data/ceew/district_data/arunachal_pradesh/east_siang/arunachal_pradesh_east_siang_profile.json,data/ceew/district_data/arunachal_pradesh/east_siang/arunachal_pradesh_east_siang_profile.json,data/ceew/district_data/arunachal_pradesh/east_siang/arunachal_pradesh_east_siang_metadata_config.json,data/ceew/district_data/arunachal_pradesh/east_siang/arunachal_pradesh_east_siang_metadata_config.json,False
519,Arunachal Pradesh,Kurung Kumey,arunachal_pradesh,kurung_kumey,ARUNACHAL PRADESH,KURUNG KUMEY,arunachal_pradesh,kurung_kumey,data/ceew/district_data/arunachal_pradesh/kurung_kumey/arunachal_pradesh_kurung_kumey_profile.json,data/ceew/district_data/arunachal_pradesh/kurung_kumey/arunachal_pradesh_kurung_kumey_profile.json,data/ceew/district_data/arunachal_pradesh/kurung_kumey/arunachal_pradesh_kurung_kumey_metadata_config.json,data/ceew/district_data/arunachal_pradesh/kurung_kumey/arunachal_pradesh_kurung_kumey_metadata_config.json,False
520,Arunachal Pradesh,Lohit,arunachal_pradesh,lohit,ARUNACHAL PRADESH,LOHIT,arunachal_pradesh,lohit,data/ceew/district_data/arunachal_pradesh/lohit/arunachal_pradesh_lohit_profile.json,data/ceew/district_data/arunachal_pradesh/lohit/arunachal_pradesh_lohit_profile.json,data/ceew/district_data/arunachal_pradesh/lohit/arunachal_pradesh_lohit_metadata_config.json,data/ceew/district_data/arunachal_pradesh/lohit/arunachal_pradesh_lohit_metadata_config.json,False
521,Arunachal Pradesh,Lower Dibang Valley,arunachal_pradesh,lower_dibang_valley,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,arunachal_pradesh,lower_dibang_valley,data/ceew/district_data/arunachal_pradesh/lower_dibang_valley/arunachal_pradesh_lower_dibang_valley_profile.json,data/ceew/district_data/arunachal_pradesh/lower_dibang_valley/arunachal_pradesh_lower_dibang_valley_profile.json,data/ceew/district_data/arunachal_pradesh/lower_dibang_valley/arunachal_pradesh_lower_dibang_valley_metadata_config.json,data/ceew/district_data/arunachal_pradesh/lower_dibang_valley/arunachal_pradesh_lower_dibang_valley_metadata_config.json,False
522,Arunachal Pradesh,Lower Subansiri,arunachal_pradesh,lower_subansiri,ARUNACHAL PRADESH,LOWER SUBANSIRI,arunachal_pradesh,lower_subansiri,data/ceew/district_data/arunachal_pradesh/lower_subansiri/arunachal_pradesh_lower_subansiri_profile.json,data/ceew/district_data/arunachal_pradesh/lower_subansiri/arunachal_pradesh_lower_subansiri_profile.json,data/ceew/district_data/arunachal_pradesh/lower_subansiri/arunachal_pradesh_lower_subansiri_metadata_config.json,data/ceew/district_data/arunachal_pradesh/lower_subansiri/arunachal_pradesh_lower_subansiri_metadata_config.json,False
523,Arunachal Pradesh,Papumpare,arunachal_pradesh,papumpare,ARUNACHAL PRADESH,PAPUMPARE,arunachal_pradesh,papumpare,data/ceew/district_data/arunachal_pradesh/papumpare/arunachal_pradesh_papumpare_profile.json,data/ceew/district_data/arunachal_pradesh/papumpare/arunachal_pradesh_papumpare_profile.json,data/ceew/district_data/arunachal_pradesh/papumpare/arunachal_pradesh_papumpare_metadata_config.json,data/ceew/district_data/arunachal_pradesh/papumpare/arunachal_pradesh_papumpare_metadata_config.json,False
524,Arunachal Pradesh,Tawang,arunachal_pradesh,tawang,ARUNACHAL PRADESH,TAWANG,arunachal_pradesh,tawang,data/ceew/district_data/arunachal_pradesh/tawang/arunachal_pradesh_tawang_profile.json,data/ceew/district_data/arunachal_pradesh/tawang/arunachal_pradesh_tawang_profile.json,data/ceew/district_data/arunachal_pradesh/tawang/arunachal_pradesh_tawang_metadata_config.json,data/ceew/district_data/arunachal_pradesh/tawang/arunachal_pradesh_tawang_metadata_config.json,False
525,Arunachal Pradesh,Tirap,arunachal_pradesh,tirap,ARUNACHAL PRADESH,TIRAP,arunachal_pradesh,tirap,data/ceew/district_data/arunachal_pradesh/tirap/arunachal_pradesh_tirap_profile.json,data/ceew/district_data/arunachal_pradesh/tirap/arunachal_pradesh_tirap_profile.json,data/ceew/district_data/arunachal_pradesh/tirap/arunachal_pradesh_tirap_metadata_config.json,data/ceew/district_data/arunachal_pradesh/tirap/arunachal_pradesh_tirap_metadata_config.json,False
526,Arunachal Pradesh,Upper Siang,arunachal_pradesh,upper_siang,ARUNACHAL PRADESH,UPPER SIANG,arunachal_pradesh,upper_siang,data/ceew/district_data/arunachal_pradesh/upper_siang/arunachal_pradesh_upper_siang_profile.json,data/ceew/district_data/arunachal_pradesh/upper_siang/arunachal_pradesh_upper_siang_profile.json,data/ceew/district_data/arunachal_pradesh/upper_siang/arunachal_pradesh_upper_siang_metadata_config.json,data/ceew/district_data/arunachal_pradesh/upper_siang/arunachal_pradesh_upper_siang_metadata_config.json,False
527,Arunachal Pradesh,Upper Subansiri,arunachal_pradesh,upper_subansiri,ARUNACHAL PRADESH,UPPER SUBANSIRI,arunachal_pradesh,upper_subansiri,data/ceew/district_data/arunachal_pradesh/upper_subansiri/arunachal_pradesh_upper_subansiri_profile.json,data/ceew/district_data/arunachal_pradesh/upper_subansiri/arunachal_pradesh_upper_subansiri_profile.json,data/ceew/district_data/arunachal_pradesh/upper_subansiri/arunachal_pradesh_upper_subansiri_metadata_config.json,data/ceew/district_data/arunachal_pradesh/upper_subansiri/arunachal_pradesh_upper_subansiri_metadata_config.json,False
528,Arunachal Pradesh,West Kameng,arunachal_pradesh,west_kameng,ARUNACHAL PRADESH,WEST KAMENG,arunachal_pradesh,west_kameng,data/ceew/district_data/arunachal_pradesh/west_kameng/arunachal_pradesh_west_kameng_profile.json,data/ceew/district_data/arunachal_pradesh/west_kameng/arunachal_pradesh_west_kameng_profile.json,data/ceew/district_data/arunachal_pradesh/west_kameng/arunachal_pradesh_west_kameng_metadata_config.json,data/ceew/district_data/arunachal_pradesh/west_kameng/arunachal_pradesh_west_kameng_metadata_config.json,False
529,Arunachal Pradesh,Shi Yomi,arunachal_pradesh,shi_yomi,ARUNACHAL PRADESH,SHI YOMI,arunachal_pradesh,shi_yomi,data/ceew/district_data/arunachal_pradesh/shi_yomi/arunachal_pradesh_shi_yomi_profile.json,data/ceew/district_data/arunachal_pradesh/shi_yomi/arunachal_pradesh_shi_yomi_profile.json,data/ceew/district_data/arunachal_pradesh/shi_yomi/arunachal_pradesh_shi_yomi_metadata_config.json,data/ceew/district_data/arunachal_pradesh/shi_yomi/arunachal_pradesh_shi_yomi_metadata_config.json,False
530,Arunachal Pradesh,Pakke Kessang,arunachal_pradesh,pakke_kessang,ARUNACHAL PRADESH,PAKKE KESSANG,arunachal_pradesh,pakke_kessang,data/ceew/district_data/arunachal_pradesh/pakke_kessang/arunachal_pradesh_pakke_kessang_profile.json,data/ceew/district_data/arunachal_pradesh/pakke_kessang/arunachal_pradesh_pakke_kessang_profile.json,data/ceew/district_data/arunachal_pradesh/pakke_kessang/arunachal_pradesh_pakke_kessang_metadata_config.json,data/ceew/district_data/arunachal_pradesh/pakke_kessang/arunachal_pradesh_pakke_kessang_metadata_config.json,False
531,Arunachal Pradesh,Kra Daadi,arunachal_pradesh,kra_daadi,ARUNACHAL PRADESH,KRA DAADI,arunachal_pradesh,kra_daadi,data/ceew/district_data/arunachal_pradesh/kra_daadi/arunachal_pradesh_kra_daadi_profile.json,data/ceew/district_data/arunachal_pradesh/kra_daadi/arunachal_pradesh_kra_daadi_profile.json,data/ceew/district_data/arunachal_pradesh/kra_daadi/arunachal_pradesh_kra_daadi_metadata_config.json,data/ceew/district_data/arunachal_pradesh/kra_daadi/arunachal_pradesh_kra_daadi_metadata_config.json,False
532,Arunachal Pradesh,Kamle,arunachal_pradesh,kamle,ARUNACHAL PRADESH,KAMLE,arunachal_pradesh,kamle,data/ceew/district_data/arunachal_pradesh/kamle/arunachal_pradesh_kamle_profile.json,data/ceew/district_data/arunachal_pradesh/kamle/arunachal_pradesh_kamle_profile.json,data/ceew/district_data/arunachal_pradesh/kamle/arunachal_pradesh_kamle_metadata_config.json,data/ceew/district_data/arunachal_pradesh/kamle/arunachal_pradesh_kamle_metadata_config.json,False
533,Arunachal Pradesh,Namsai,arunachal_pradesh,namsai,ARUNACHAL PRADESH,NAMSAI,arunachal_pradesh,namsai,data/ceew/district_data/arunachal_pradesh/namsai/arunachal_pradesh_namsai_profile.json,data/ceew/district_data/arunachal_pradesh/namsai/arunachal_pradesh_namsai_profile.json,data/ceew/district_data/arunachal_pradesh/namsai/arunachal_pradesh_namsai_metadata_config.json,data/ceew/district_data/arunachal_pradesh/namsai/arunachal_pradesh_namsai_metadata_config.json,False
534,Arunachal Pradesh,Lower Siang,arunachal_pradesh,lower_siang,ARUNACHAL PRADESH,LOWER SIANG,arunachal_pradesh,lower_siang,data/ceew/district_data/arunachal_pradesh/lower_siang/arunachal_pradesh_lower_siang_profile.json,data/ceew/district_data/arunachal_pradesh/lower_siang/arunachal_pradesh_lower_siang_profile.json,data/ceew/district_data/arunachal_pradesh/lower_siang/arunachal_pradesh_lower_siang_metadata_config.json,data/ceew/district_data/arunachal_pradesh/lower_siang/arunachal_pradesh_lower_siang_metadata_config.json,False
535,Arunachal Pradesh,Lepa Rada,arunachal_pradesh,lepa_rada,ARUNACHAL PRADESH,LEPA RADA,arunachal_pradesh,lepa_rada,data/ceew/district_data/arunachal_pradesh/lepa_rada/arunachal_pradesh_lepa_rada_profile.json,data/ceew/district_data/arunachal_pradesh/lepa_rada/arunachal_pradesh_lepa_rada_profile.json,data/ceew/district_data/arunachal_pradesh/lepa_rada/arunachal_pradesh_lepa_rada_metadata_config.json,data/ceew/district_data/arunachal_pradesh/lepa_rada/arunachal_pradesh_lepa_rada_metadata_config.json,False
536,Arunachal Pradesh,West Siang,arunachal_pradesh,west_siang,ARUNACHAL PRADESH,WEST SIANG,arunachal_pradesh,west_siang,data/ceew/district_data/arunachal_pradesh/west_siang/arunachal_pradesh_west_siang_profile.json,data/ceew/district_data/arunachal_pradesh/west_siang/arunachal_pradesh_west_siang_profile.json,data/ceew/district_data/arunachal_pradesh/west_siang/arunachal_pradesh_west_siang_metadata_config.json,data/ceew/district_data/arunachal_pradesh/west_siang/arunachal_pradesh_west_siang_metadata_config.json,False
537,Arunachal Pradesh,Siang,arunachal_pradesh,siang,ARUNACHAL PRADESH,SIANG,arunachal_pradesh,siang,data/ceew/district_data/arunachal_pradesh/siang/arunachal_pradesh_siang_profile.json,data/ceew/district_data/arunachal_pradesh/siang/arunachal_pradesh_siang_profile.json,data/ceew/district_data/arunachal_pradesh/siang/arunachal_pradesh_siang_metadata_config.json,data/ceew/district_data/arunachal_pradesh/siang/arunachal_pradesh_siang_metadata_config.json,False
538,Arunachal Pradesh,Longding,arunachal_pradesh,longding,ARUNACHAL PRADESH,LONGDING,arunachal_pradesh,longding,data/ceew/district_data/arunachal_pradesh/longding/arunachal_pradesh_longding_profile.json,data/ceew/district_data/arunachal_pradesh/longding/arunachal_pradesh_longding_profile.json,data/ceew/district_data/arunachal_pradesh/longding/arunachal_pradesh_longding_metadata_config.json,data/ceew/district_data/arunachal_pradesh/longding/arunachal_pradesh_longding_metadata_config.json,False
539,West Bengal,Kalimpong,west_bengal,kalimpong,WEST BENGAL,KALIMPONG,west_bengal,kalimpong,data/ceew/district_data/west_bengal/kalimpong/west_bengal_kalimpong_profile.json,data/ceew/district_data/west_bengal/kalimpong/west_bengal_kalimpong_profile.json,data/ceew/district_data/west_bengal/kalimpong/west_bengal_kalimpong_metadata_config.json,data/ceew/district_data/west_bengal/kalimpong/west_bengal_kalimpong_metadata_config.json,False
540,WEST BENGAL,ALIPUR DUAR,west_bengal,alipur_duar,WEST BENGAL,ALIPUR DUAR,west_bengal,alipur_duar,data/ceew/district_data/west_bengal/alipur_duar/west_bengal_alipur_duar_profile.json,data/ceew/district_data/west_bengal/alipur_duar/west_bengal_alipur_duar_profile.json,data/ceew/district_data/west_bengal/alipur_duar/west_bengal_alipur_duar_metadata_config.json,data/ceew/district_data/west_bengal/alipur_duar/west_bengal_alipur_duar_metadata_config.json,False
541,West Bengal,South Twenty-Four Parganas,west_bengal,south_twenty_four_parganas,WEST BENGAL,SOUTH TWENTY-FOUR PARGANAS,west_bengal,south_twenty_four_parganas,data/ceew/district_data/west_bengal/south_twenty_four_parganas/west_bengal_south_twenty_four_parganas_profile.json,data/ceew/district_data/west_bengal/south_twenty_four_parganas/west_bengal_south_twenty_four_parganas_profile.json,data/ceew/district_data/west_bengal/south_twenty_four_parganas/west_bengal_south_twenty_four_parganas_metadata_config.json,data/ceew/district_data/west_bengal/south_twenty_four_parganas/west_bengal_south_twenty_four_parganas_metadata_config.json,False
542,West Bengal,Hugli,west_bengal,hugli,WEST BENGAL,HUGLI,west_bengal,hugli,data/ceew/district_data/west_bengal/hugli/west_bengal_hugli_profile.json,data/ceew/district_data/west_bengal/hugli/west_bengal_hugli_profile.json,data/ceew/district_data/west_bengal/hugli/west_bengal_hugli_metadata_config.json,data/ceew/district_data/west_bengal/hugli/west_bengal_hugli_metadata_config.json,False
543,West Bengal,Paschim Barddhaman,west_bengal,paschim_barddhaman,WEST BENGAL,PASCHIM BARDDHAMAN,west_bengal,paschim_barddhaman,data/ceew/district_data/west_bengal/paschim_barddhaman/west_bengal_paschim_barddhaman_profile.json,data/ceew/district_data/west_bengal/paschim_barddhaman/west_bengal_paschim_barddhaman_profile.json,data/ceew/district_data/west_bengal/paschim_barddhaman/west_bengal_paschim_barddhaman_metadata_config.json,data/ceew/district_data/west_bengal/paschim_barddhaman/west_bengal_paschim_barddhaman_metadata_config.json,False
544,West Bengal,Bankura,west_bengal,bankura,WEST BENGAL,BANKURA,west_bengal,bankura,data/ceew/district_data/west_bengal/bankura/west_bengal_bankura_profile.json,data/ceew/district_data/west_bengal/bankura/west_bengal_bankura_profile.json,data/ceew/district_data/west_bengal/bankura/west_bengal_bankura_metadata_config.json,data/ceew/district_data/west_bengal/bankura/west_bengal_bankura_metadata_config.json,False
545,West Bengal,Murshidabad,west_bengal,murshidabad,WEST BENGAL,MURSHIDABAD,west_bengal,murshidabad,data/ceew/district_data/west_bengal/murshidabad/west_bengal_murshidabad_profile.json,data/ceew/district_data/west_bengal/murshidabad/west_bengal_murshidabad_profile.json,data/ceew/district_data/west_bengal/murshidabad/west_bengal_murshidabad_metadata_config.json,data/ceew/district_data/west_bengal/murshidabad/west_bengal_murshidabad_metadata_config.json,False
546,West Bengal,Dakshin Dinajpur,west_bengal,dakshin_dinajpur,WEST BENGAL,DAKSHIN DINAJPUR,west_bengal,dakshin_dinajpur,data/ceew/district_data/west_bengal/dakshin_dinajpur/west_bengal_dakshin_dinajpur_profile.json,data/ceew/district_data/west_bengal/dakshin_dinajpur/west_bengal_dakshin_dinajpur_profile.json,data/ceew/district_data/west_bengal/dakshin_dinajpur/west_bengal_dakshin_dinajpur_metadata_config.json,data/ceew/district_data/west_bengal/dakshin_dinajpur/west_bengal_dakshin_dinajpur_metadata_config.json,False
547,West Bengal,North Twenty-Four Parganas,west_bengal,north_twenty_four_parganas,WEST BENGAL,NORTH TWENTY-FOUR PARGANAS,west_bengal,north_twenty_four_parganas,data/ceew/district_data/west_bengal/north_twenty_four_parganas/west_bengal_north_twenty_four_parganas_profile.json,data/ceew/district_data/west_bengal/north_twenty_four_parganas/west_bengal_north_twenty_four_parganas_profile.json,data/ceew/district_data/west_bengal/north_twenty_four_parganas/west_bengal_north_twenty_four_parganas_metadata_config.json,data/ceew/district_data/west_bengal/north_twenty_four_parganas/west_bengal_north_twenty_four_parganas_metadata_config.json,False
548,West Bengal,Jhargram,west_bengal,jhargram,WEST BENGAL,JHARGRAM,west_bengal,jhargram,data/ceew/district_data/west_bengal/jhargram/west_bengal_jhargram_profile.json,data/ceew/district_data/west_bengal/jhargram/west_bengal_jhargram_profile.json,data/ceew/district_data/west_bengal/jhargram/west_bengal_jhargram_metadata_config.json,data/ceew/district_data/west_bengal/jhargram/west_bengal_jhargram_metadata_config.json,False
549,West Bengal,Birbhum,west_bengal,birbhum,WEST BENGAL,BIRBHUM,west_bengal,birbhum,data/ceew/district_data/west_bengal/birbhum/west_bengal_birbhum_profile.json,data/ceew/district_data/west_bengal/birbhum/west_bengal_birbhum_profile.json,data/ceew/district_data/west_bengal/birbhum/west_bengal_birbhum_metadata_config.json,data/ceew/district_data/west_bengal/birbhum/west_bengal_birbhum_metadata_config.json,False
550,West Bengal,Purba Barddhaman,west_bengal,purba_barddhaman,WEST BENGAL,PURBA BARDDHAMAN,west_bengal,purba_barddhaman,data/ceew/district_data/west_bengal/purba_barddhaman/west_bengal_purba_barddhaman_profile.json,data/ceew/district_data/west_bengal/purba_barddhaman/west_bengal_purba_barddhaman_profile.json,data/ceew/district_data/west_bengal/purba_barddhaman/west_bengal_purba_barddhaman_metadata_config.json,data/ceew/district_data/west_bengal/purba_barddhaman/west_bengal_purba_barddhaman_metadata_config.json,False
551,West Bengal,Maldah,west_bengal,maldah,WEST BENGAL,MALDAH,west_bengal,maldah,data/ceew/district_data/west_bengal/maldah/west_bengal_maldah_profile.json,data/ceew/district_data/west_bengal/maldah/west_bengal_maldah_profile.json,data/ceew/district_data/west_bengal/maldah/west_bengal_maldah_metadata_config.json,data/ceew/district_data/west_bengal/maldah/west_bengal_maldah_metadata_config.json,False
552,West Bengal,Darjiling,west_bengal,darjiling,WEST BENGAL,DARJILING,west_bengal,darjiling,data/ceew/district_data/west_bengal/darjiling/west_bengal_darjiling_profile.json,data/ceew/district_data/west_bengal/darjiling/west_bengal_darjiling_profile.json,data/ceew/district_data/west_bengal/darjiling/west_bengal_darjiling_metadata_config.json,data/ceew/district_data/west_bengal/darjiling/west_bengal_darjiling_metadata_config.json,False
553,West Bengal,Paschim Medinipur,west_bengal,paschim_medinipur,WEST BENGAL,PASCHIM MEDINIPUR,west_bengal,paschim_medinipur,data/ceew/district_data/west_bengal/paschim_medinipur/west_bengal_paschim_medinipur_profile.json,data/ceew/district_data/west_bengal/paschim_medinipur/west_bengal_paschim_medinipur_profile.json,data/ceew/district_data/west_bengal/paschim_medinipur/west_bengal_paschim_medinipur_metadata_config.json,data/ceew/district_data/west_bengal/paschim_medinipur/west_bengal_paschim_medinipur_metadata_config.json,False
554,West Bengal,Koch Bihar,west_bengal,koch_bihar,WEST BENGAL,KOCH BIHAR,west_bengal,koch_bihar,data/ceew/district_data/west_bengal/koch_bihar/west_bengal_koch_bihar_profile.json,data/ceew/district_data/west_bengal/koch_bihar/west_bengal_koch_bihar_profile.json,data/ceew/district_data/west_bengal/koch_bihar/west_bengal_koch_bihar_metadata_config.json,data/ceew/district_data/west_bengal/koch_bihar/west_bengal_koch_bihar_metadata_config.json,False
555,West Bengal,Purba Medinipur,west_bengal,purba_medinipur,WEST BENGAL,PURBA MEDINIPUR,west_bengal,purba_medinipur,data/ceew/district_data/west_bengal/purba_medinipur/west_bengal_purba_medinipur_profile.json,data/ceew/district_data/west_bengal/purba_medinipur/west_bengal_purba_medinipur_profile.json,data/ceew/district_data/west_bengal/purba_medinipur/west_bengal_purba_medinipur_metadata_config.json,data/ceew/district_data/west_bengal/purba_medinipur/west_bengal_purba_medinipur_metadata_config.json,False
556,West Bengal,Haora,west_bengal,haora,WEST BENGAL,HAORA,west_bengal,haora,data/ceew/district_data/west_bengal/haora/west_bengal_haora_profile.json,data/ceew/district_data/west_bengal/haora/west_bengal_haora_profile.json,data/ceew/district_data/west_bengal/haora/west_bengal_haora_metadata_config.json,data/ceew/district_data/west_bengal/haora/west_bengal_haora_metadata_config.json,False
557,West Bengal,Uttar Dinajpur,west_bengal,uttar_dinajpur,WEST BENGAL,UTTAR DINAJPUR,west_bengal,uttar_dinajpur,data/ceew/district_data/west_bengal/uttar_dinajpur/west_bengal_uttar_dinajpur_profile.json,data/ceew/district_data/west_bengal/uttar_dinajpur/west_bengal_uttar_dinajpur_profile.json,data/ceew/district_data/west_bengal/uttar_dinajpur/west_bengal_uttar_dinajpur_metadata_config.json,data/ceew/district_data/west_bengal/uttar_dinajpur/west_bengal_uttar_dinajpur_metadata_config.json,False
558,West Bengal,Jalpaiguri,west_bengal,jalpaiguri,WEST BENGAL,JALPAIGURI,west_bengal,jalpaiguri,data/ceew/district_data/west_bengal/jalpaiguri/west_bengal_jalpaiguri_profile.json,data/ceew/district_data/west_bengal/jalpaiguri/west_bengal_jalpaiguri_profile.json,data/ceew/district_data/west_bengal/jalpaiguri/west_bengal_jalpaiguri_metadata_config.json,data/ceew/district_data/west_bengal/jalpaiguri/west_bengal_jalpaiguri_metadata_config.json,False
559,West Bengal,Nadia,west_bengal,nadia,WEST BENGAL,NADIA,west_bengal,nadia,data/ceew/district_data/west_bengal/nadia/west_bengal_nadia_profile.json,data/ceew/district_data/west_bengal/nadia/west_bengal_nadia_profile.json,data/ceew/district_data/west_bengal/nadia/west_bengal_nadia_metadata_config.json,data/ceew/district_data/west_bengal/nadia/west_bengal_nadia_metadata_config.json,False
560,West Bengal,Kolkata,west_bengal,kolkata,WEST BENGAL,KOLKATA,west_bengal,kolkata,data/ceew/district_data/west_bengal/kolkata/west_bengal_kolkata_profile.json,data/ceew/district_data/west_bengal/kolkata/west_bengal_kolkata_profile.json,data/ceew/district_data/west_bengal/kolkata/west_bengal_kolkata_metadata_config.json,data/ceew/district_data/west_bengal/kolkata/west_bengal_kolkata_metadata_config.json,False
561,West Bengal,Puruliya,west_bengal,puruliya,WEST BENGAL,PURULIYA,west_bengal,puruliya,data/ceew/district_data/west_bengal/puruliya/west_bengal_puruliya_profile.json,data/ceew/district_data/west_bengal/puruliya/west_bengal_puruliya_profile.json,data/ceew/district_data/west_bengal/puruliya/west_bengal_puruliya_metadata_config.json,data/ceew/district_data/west_bengal/puruliya/west_bengal_puruliya_metadata_config.json,False
563,Maharashtra,Amaravati,maharashtra,amaravati,MAHARASHTRA,AMARAVATI,maharashtra,amaravati,data/ceew/district_data/maharashtra/amaravati/maharashtra_amaravati_profile.json,data/ceew/district_data/maharashtra/amaravati/maharashtra_amaravati_profile.json,data/ceew/district_data/maharashtra/amaravati/maharashtra_amaravati_metadata_config.json,data/ceew/district_data/maharashtra/amaravati/maharashtra_amaravati_metadata_config.json,False
564,Maharashtra,Mumbai City,maharashtra,mumbai_city,MAHARASHTRA,MUMBAI CITY,maharashtra,mumbai_city,data/ceew/district_data/maharashtra/mumbai_city/maharashtra_mumbai_city_profile.json,data/ceew/district_data/maharashtra/mumbai_city/maharashtra_mumbai_city_profile.json,data/ceew/district_data/maharashtra/mumbai_city/maharashtra_mumbai_city_metadata_config.json,data/ceew/district_data/maharashtra/mumbai_city/maharashtra_mumbai_city_metadata_config.json,False
565,Maharashtra,Sub Urban Mumbai,maharashtra,sub_urban_mumbai,MAHARASHTRA,SUB URBAN MUMBAI,maharashtra,sub_urban_mumbai,data/ceew/district_data/maharashtra/sub_urban_mumbai/maharashtra_sub_urban_mumbai_profile.json,data/ceew/district_data/maharashtra/sub_urban_mumbai/maharashtra_sub_urban_mumbai_profile.json,data/ceew/district_data/maharashtra/sub_urban_mumbai/maharashtra_sub_urban_mumbai_metadata_config.json,data/ceew/district_data/maharashtra/sub_urban_mumbai/maharashtra_sub_urban_mumbai_metadata_config.json,False
566,Maharashtra,Gadchiroli,maharashtra,gadchiroli,MAHARASHTRA,GADCHIROLI,maharashtra,gadchiroli,data/ceew/district_data/maharashtra/gadchiroli/maharashtra_gadchiroli_profile.json,data/ceew/district_data/maharashtra/gadchiroli/maharashtra_gadchiroli_profile.json,data/ceew/district_data/maharashtra/gadchiroli/maharashtra_gadchiroli_metadata_config.json,data/ceew/district_data/maharashtra/gadchiroli/maharashtra_gadchiroli_metadata_config.json,False
567,Maharashtra,Latur,maharashtra,latur,MAHARASHTRA,LATUR,maharashtra,latur,data/ceew/district_data/maharashtra/latur/maharashtra_latur_profile.json,data/ceew/district_data/maharashtra/latur/maharashtra_latur_profile.json,data/ceew/district_data/maharashtra/latur/maharashtra_latur_metadata_config.json,data/ceew/district_data/maharashtra/latur/maharashtra_latur_metadata_config.json,False
568,Maharashtra,Kolhapur,maharashtra,kolhapur,MAHARASHTRA,KOLHAPUR,maharashtra,kolhapur,data/ceew/district_data/maharashtra/kolhapur/maharashtra_kolhapur_profile.json,data/ceew/district_data/maharashtra/kolhapur/maharashtra_kolhapur_profile.json,data/ceew/district_data/maharashtra/kolhapur/maharashtra_kolhapur_metadata_config.json,data/ceew/district_data/maharashtra/kolhapur/maharashtra_kolhapur_metadata_config.json,False
569,Maharashtra,Solapur,maharashtra,solapur,MAHARASHTRA,SOLAPUR,maharashtra,solapur,data/ceew/district_data/maharashtra/solapur/maharashtra_solapur_profile.json,data/ceew/district_data/maharashtra/solapur/maharashtra_solapur_profile.json,data/ceew/district_data/maharashtra/solapur/maharashtra_solapur_metadata_config.json,data/ceew/district_data/maharashtra/solapur/maharashtra_solapur_metadata_config.json,False
570,Maharashtra,Nandurbar,maharashtra,nandurbar,MAHARASHTRA,NANDURBAR,maharashtra,nandurbar,data/ceew/district_data/maharashtra/nandurbar/maharashtra_nandurbar_profile.json,data/ceew/district_data/maharashtra/nandurbar/maharashtra_nandurbar_profile.json,data/ceew/district_data/maharashtra/nandurbar/maharashtra_nandurbar_metadata_config.json,data/ceew/district_data/maharashtra/nandurbar/maharashtra_nandurbar_metadata_config.json,False
571,Maharashtra,Akola,maharashtra,akola,MAHARASHTRA,AKOLA,maharashtra,akola,data/ceew/district_data/maharashtra/akola/maharashtra_akola_profile.json,data/ceew/district_data/maharashtra/akola/maharashtra_akola_profile.json,data/ceew/district_data/maharashtra/akola/maharashtra_akola_metadata_config.json,data/ceew/district_data/maharashtra/akola/maharashtra_akola_metadata_config.json,False
